survey_id,company_id,customer_id,survey_date,satisfaction_score,preferred_feature,purchase_factor,improvement_area,would_recommend
SRV004966,C007,CUST02131,2025-07-20,4.0,Better performance,Customer reviews,Comfort,No
SRV012597,C007,CUST05119,2025-07-20,3.0,Better performance,Durability,Software,No
SRV001709,C008,CUST09283,2025-07-20,,Improved comfort,Design,Design,No
SRV001839,C010,CUST05257,2025-07-20,,More smart features,Design,Performance,Yes
SRV029716,C002,CUST00984,2025-07-20,,Better design,Brand reputation,Performance,Yes
SRV019296,C008,CUST09514,2025-07-20,3.0,Improved comfort,Durability,Performance,No
SRV007781,C010,CUST09495,2025-07-20,,Improved durability,Features,Software,Yes
SRV007940,C004,CUST00643,2025-07-20,,Better performance,Features,Software,No
SRV004972,C008,CUST02980,2025-07-20,,More smart features,Design,Customer support,Yes
SRV000735,C008,CUST04295,2025-07-20,1.0,Longer battery life,Performance,Performance,No
SRV014917,C004,CUST00263,2025-07-20,5.0,Lower price,Quality,Design,No
SRV002811,C008,CUST01480,2025-07-20,,Improved durability,Quality,Battery life,Yes
SRV029463,C010,CUST09080,2025-07-20,5.0,Lower price,Design,Design,No
SRV015013,C004,CUST01808,2025-07-20,5.0,Lower price,Brand reputation,Software,No
SRV002371,C004,CUST00060,2025-07-20,,Improved comfort,Customer reviews,Price,Yes
SRV014857,C010,CUST04470,2025-07-21,,Improved comfort,Quality,Customer support,Yes
SRV022030,C004,CUST05438,2025-07-21,4.0,Improved durability,Performance,Software,No
SRV004774,C006,CUST07003,2025-07-21,5.0,Lower price,Brand reputation,Battery life,No
SRV006745,C010,CUST05671,2025-07-21,,More smart features,Performance,Software,Yes
SRV024609,C002,CUST07495,2025-07-21,,Better design,Price,Customer support,No
SRV014694,C005,CUST02844,2025-07-21,1.0,Improved durability,Price,Software,No
SRV026529,C007,CUST04153,2025-07-21,,Better design,Design,Comfort,No
SRV028684,C002,CUST06680,2025-07-21,,Lower price,Features,Performance,Yes
SRV008819,C005,CUST05732,2025-07-21,3.0,Longer battery life,Customer reviews,Software,No
SRV023012,C002,CUST06845,2025-07-21,,Lower price,Design,Performance,Yes
SRV018782,C009,CUST05122,2025-07-21,1.0,Better performance,Performance,Comfort,No
SRV028701,C006,CUST06291,2025-07-21,,Lower price,Quality,Battery life,Yes
SRV017080,C008,CUST00736,2025-07-21,2.0,More smart features,Customer reviews,Software,No
SRV012435,C003,CUST02547,2025-07-21,,Better performance,Features,Software,No
SRV007437,C006,CUST00869,2025-07-21,,Lower price,Performance,Performance,Yes
SRV020287,C008,CUST07107,2025-07-21,,Improved durability,Customer reviews,Customer support,Yes
SRV013926,C009,CUST04649,2025-07-21,2.0,Improved comfort,Durability,Battery life,No
SRV000824,C002,CUST00336,2025-07-21,,Improved durability,Design,Customer support,Yes
SRV016189,C005,CUST09986,2025-07-21,5.0,Better performance,Durability,Software,No
SRV001825,C002,CUST08525,2025-07-21,3.0,Longer battery life,Customer reviews,Durability,No
SRV024386,C001,CUST05352,2025-07-22,5.0,More smart features,Brand reputation,Performance,No
SRV015686,C007,CUST00678,2025-07-22,,Lower price,Design,Software,Yes
SRV024335,C002,CUST06454,2025-07-22,5.0,Lower price,Durability,Durability,No
SRV025748,C001,CUST05207,2025-07-22,,Longer battery life,Quality,Performance,Yes
SRV019954,C007,CUST00104,2025-07-22,1.0,Improved comfort,Customer reviews,Comfort,No
SRV028610,C001,CUST08021,2025-07-22,5.0,Lower price,Durability,Battery life,No
SRV003902,C008,CUST09030,2025-07-22,,Lower price,Design,Comfort,Yes
SRV010138,C009,CUST08677,2025-07-22,,Better design,Quality,Design,Yes
SRV018603,C010,CUST02002,2025-07-22,,Better performance,Customer reviews,Battery life,Yes
SRV029449,C003,CUST00894,2025-07-22,,Lower price,Durability,Performance,Yes
SRV005169,C009,CUST03059,2025-07-22,,Longer battery life,Quality,Customer support,Yes
SRV004976,C005,CUST06639,2025-07-22,3.0,Improved comfort,Durability,Comfort,No
SRV001104,C006,CUST00456,2025-07-22,3.0,Improved comfort,Design,Design,No
SRV012162,C001,CUST05754,2025-07-22,4.0,Better performance,Price,Design,No
SRV025702,C009,CUST01921,2025-07-22,3.0,Better software,Features,Price,No
SRV016865,C010,CUST05760,2025-07-22,4.0,Better design,Quality,Software,No
SRV008168,C008,CUST04412,2025-07-22,,Longer battery life,Quality,Customer support,No
SRV005395,C006,CUST00076,2025-07-22,2.0,Improved durability,Design,Customer support,No
SRV001949,C001,CUST06418,2025-07-22,,Better performance,Features,Customer support,No
SRV012739,C003,CUST08172,2025-07-22,1.0,Better performance,Quality,Battery life,No
SRV010333,C002,CUST04017,2025-07-22,4.0,Better software,Quality,Software,No
SRV009669,C003,CUST04043,2025-07-22,5.0,Better software,Performance,Customer support,No
SRV018134,C010,CUST07166,2025-07-22,,More smart features,Price,Battery life,Yes
SRV028235,C003,CUST01436,2025-07-22,5.0,Better design,Durability,Customer support,No
SRV012608,C006,CUST03738,2025-07-22,3.0,More smart features,Design,Battery life,No
SRV021560,C002,CUST02048,2025-07-22,,Better design,Features,Customer support,No
SRV014065,C003,CUST05273,2025-07-22,,Better performance,Performance,Customer support,No
SRV022915,C007,CUST06700,2025-07-22,,Lower price,Brand reputation,Battery life,Yes
SRV029923,C010,CUST00870,2025-07-22,,Better software,Features,Performance,Yes
SRV015532,C002,CUST02959,2025-07-22,,Better design,Customer reviews,Battery life,Yes
SRV020785,C005,CUST07637,2025-07-22,5.0,Longer battery life,Durability,Price,No
SRV018163,C008,CUST04457,2025-07-22,,Better performance,Price,Software,Yes
SRV013114,C008,CUST08427,2025-07-22,,Better performance,Quality,Comfort,No
SRV000997,C002,CUST07332,2025-07-22,,Better software,Brand reputation,Customer support,Yes
SRV027063,C004,CUST02426,2025-07-22,5.0,Better software,Durability,Design,No
SRV012002,C005,CUST03965,2025-07-23,,Better performance,Quality,Performance,Yes
SRV000482,C007,CUST05193,2025-07-23,1.0,Better software,Features,Design,No
SRV018361,C010,CUST06111,2025-07-23,5.0,Improved comfort,Design,Price,No
SRV001453,C009,CUST00897,2025-07-23,,Lower price,Durability,Design,No
SRV003370,C001,CUST02439,2025-07-23,5.0,Improved durability,Price,Battery life,No
SRV010988,C002,CUST02449,2025-07-23,,Improved comfort,Quality,Battery life,Yes
SRV021215,C004,CUST00601,2025-07-23,5.0,Improved durability,Durability,Price,No
SRV011274,C004,CUST00923,2025-07-23,1.0,More smart features,Performance,Price,No
SRV020161,C001,CUST03420,2025-07-23,,Better performance,Design,Price,Yes
SRV002076,C007,CUST02221,2025-07-23,,Better software,Durability,Customer support,Yes
SRV020434,C001,CUST03261,2025-07-23,,Improved comfort,Design,Comfort,Yes
SRV023007,C001,CUST02749,2025-07-23,,Lower price,Performance,Software,Yes
SRV023699,C002,CUST02881,2025-07-23,,Lower price,Durability,Design,Yes
SRV006409,C005,CUST00597,2025-07-23,,More smart features,Durability,Battery life,Yes
SRV003245,C002,CUST05103,2025-07-23,,Improved durability,Performance,Design,No
SRV013408,C002,CUST00535,2025-07-23,,Better software,Customer reviews,Comfort,No
SRV016898,C002,CUST07724,2025-07-23,3.0,Improved comfort,Features,Durability,No
SRV017638,C010,CUST01220,2025-07-23,2.0,Better design,Brand reputation,Battery life,No
SRV006547,C006,CUST09796,2025-07-23,,Lower price,Performance,Price,Yes
SRV029105,C009,CUST07800,2025-07-23,,Improved durability,Brand reputation,Customer support,Yes
SRV017803,C002,CUST01631,2025-07-23,,Improved comfort,Quality,Design,Yes
SRV008897,C003,CUST08044,2025-07-23,2.0,Better design,Price,Comfort,No
SRV007483,C005,CUST01419,2025-07-23,,Improved durability,Price,Comfort,Yes
SRV013580,C009,CUST06190,2025-07-23,5.0,Better design,Performance,Price,No
SRV008377,C005,CUST06335,2025-07-23,4.0,Improved durability,Quality,Price,No
SRV023399,C007,CUST05044,2025-07-23,4.0,Improved durability,Brand reputation,Battery life,No
SRV013241,C007,CUST08934,2025-07-24,,Better design,Brand reputation,Software,Yes
SRV003675,C005,CUST00967,2025-07-24,,Improved durability,Price,Durability,Yes
SRV016467,C004,CUST00977,2025-07-24,5.0,Better software,Brand reputation,Price,No
SRV015397,C010,CUST03978,2025-07-24,,More smart features,Customer reviews,Durability,Yes
SRV000518,C005,CUST08754,2025-07-24,1.0,More smart features,Features,Software,No
SRV023590,C003,CUST09336,2025-07-24,2.0,Better design,Design,Battery life,No
SRV026844,C009,CUST03565,2025-07-24,,More smart features,Performance,Design,No
SRV010838,C010,CUST03194,2025-07-24,4.0,More smart features,Customer reviews,Performance,No
SRV021629,C001,CUST04554,2025-07-24,3.0,Better software,Customer reviews,Customer support,No
SRV028667,C005,CUST05219,2025-07-24,,Better design,Durability,Price,No
SRV009770,C003,CUST05456,2025-07-24,5.0,Lower price,Quality,Performance,No
SRV002913,C003,CUST02630,2025-07-24,,Longer battery life,Price,Performance,Yes
SRV019382,C002,CUST02483,2025-07-24,,Better design,Design,Design,Yes
SRV005609,C002,CUST01399,2025-07-24,,Improved durability,Features,Comfort,Yes
SRV008950,C008,CUST02719,2025-07-24,,Longer battery life,Quality,Software,Yes
SRV020369,C007,CUST04256,2025-07-24,4.0,Better software,Customer reviews,Durability,No
SRV029402,C008,CUST07682,2025-07-24,2.0,Improved comfort,Price,Design,No
SRV002935,C007,CUST07371,2025-07-24,,Better performance,Customer reviews,Battery life,Yes
SRV015614,C003,CUST02603,2025-07-24,,Better performance,Brand reputation,Design,Yes
SRV022197,C007,CUST02672,2025-07-24,2.0,Improved comfort,Performance,Comfort,No
SRV009944,C008,CUST00505,2025-07-24,5.0,Better performance,Durability,Price,No
SRV029813,C004,CUST01353,2025-07-24,5.0,More smart features,Quality,Comfort,No
SRV029834,C009,CUST09789,2025-07-24,,Improved durability,Durability,Performance,No
SRV006216,C003,CUST03242,2025-07-24,4.0,Improved comfort,Customer reviews,Comfort,No
SRV006087,C008,CUST09529,2025-07-24,4.0,Better performance,Performance,Comfort,No
SRV015396,C009,CUST08010,2025-07-24,5.0,Improved durability,Features,Price,No
SRV028261,C003,CUST03824,2025-07-24,3.0,Better design,Brand reputation,Performance,No
SRV010963,C003,CUST07912,2025-07-24,,Better design,Customer reviews,Software,No
SRV019912,C003,CUST07788,2025-07-24,,Lower price,Durability,Comfort,Yes
SRV026055,C009,CUST06714,2025-07-24,,More smart features,Price,Software,Yes
SRV007405,C009,CUST06757,2025-07-25,,Better performance,Price,Battery life,No
SRV016017,C002,CUST09998,2025-07-25,,Improved comfort,Brand reputation,Performance,No
SRV015428,C009,CUST02480,2025-07-25,4.0,Improved durability,Customer reviews,Performance,No
SRV019970,C008,CUST09073,2025-07-25,,Better performance,Brand reputation,Design,Yes
SRV005519,C006,CUST08159,2025-07-25,,More smart features,Brand reputation,Customer support,No
SRV013349,C008,CUST01021,2025-07-25,3.0,Better design,Price,Software,No
SRV003485,C006,CUST02043,2025-07-25,,Better design,Features,Design,Yes
SRV019370,C008,CUST05598,2025-07-25,4.0,Improved durability,Performance,Battery life,No
SRV017809,C010,CUST03856,2025-07-25,,Improved comfort,Customer reviews,Comfort,No
SRV014665,C001,CUST01564,2025-07-25,,Lower price,Features,Performance,Yes
SRV014638,C003,CUST07039,2025-07-25,,Improved comfort,Price,Battery life,Yes
SRV022512,C009,CUST09921,2025-07-25,3.0,Better performance,Features,Performance,No
SRV025195,C010,CUST07051,2025-07-25,1.0,Better performance,Design,Design,No
SRV004637,C010,CUST01789,2025-07-25,,Better performance,Design,Design,Yes
SRV026647,C008,CUST09315,2025-07-25,,Better design,Price,Performance,Yes
SRV025493,C003,CUST02769,2025-07-25,2.0,Better software,Price,Comfort,No
SRV004843,C006,CUST08590,2025-07-25,5.0,Better performance,Quality,Software,No
SRV028532,C006,CUST03957,2025-07-25,1.0,Better software,Quality,Software,No
SRV025970,C009,CUST07798,2025-07-25,2.0,Better performance,Design,Durability,No
SRV008750,C004,CUST02086,2025-07-25,4.0,Better performance,Quality,Performance,No
SRV015303,C009,CUST07532,2025-07-25,,Longer battery life,Customer reviews,Customer support,Yes
SRV029026,C006,CUST06098,2025-07-25,1.0,Improved durability,Brand reputation,Battery life,No
SRV008798,C002,CUST01893,2025-07-25,,Better software,Design,Price,Yes
SRV012276,C003,CUST02608,2025-07-25,4.0,Lower price,Features,Performance,No
SRV002693,C003,CUST00916,2025-07-26,,More smart features,Performance,Comfort,Yes
SRV012464,C007,CUST09132,2025-07-26,3.0,Longer battery life,Features,Price,No
SRV010996,C005,CUST03714,2025-07-26,3.0,Improved durability,Features,Performance,No
SRV020676,C004,CUST02800,2025-07-26,,More smart features,Brand reputation,Price,Yes
SRV017893,C005,CUST00630,2025-07-26,2.0,Better design,Features,Customer support,No
SRV013189,C003,CUST08459,2025-07-26,,Lower price,Quality,Price,Yes
SRV015945,C010,CUST02917,2025-07-26,3.0,Better performance,Quality,Performance,No
SRV009668,C008,CUST06705,2025-07-26,,Longer battery life,Durability,Durability,Yes
SRV015011,C007,CUST09006,2025-07-26,4.0,Better software,Customer reviews,Software,No
SRV006546,C008,CUST07299,2025-07-26,,Improved durability,Features,Durability,Yes
SRV024738,C009,CUST08889,2025-07-26,1.0,Better performance,Durability,Battery life,No
SRV005614,C003,CUST02769,2025-07-26,4.0,Lower price,Customer reviews,Durability,No
SRV012461,C001,CUST05668,2025-07-26,4.0,More smart features,Features,Comfort,No
SRV009392,C002,CUST07560,2025-07-26,,Improved comfort,Customer reviews,Customer support,Yes
SRV019108,C003,CUST03795,2025-07-26,,Longer battery life,Quality,Comfort,Yes
SRV010463,C006,CUST05988,2025-07-26,,More smart features,Design,Performance,Yes
SRV007307,C004,CUST00412,2025-07-26,,Better software,Durability,Battery life,Yes
SRV016937,C001,CUST07998,2025-07-26,3.0,Lower price,Performance,Price,No
SRV023890,C002,CUST02606,2025-07-26,,Longer battery life,Design,Software,Yes
SRV019241,C010,CUST04614,2025-07-26,,Longer battery life,Design,Price,Yes
SRV029516,C009,CUST02178,2025-07-26,,More smart features,Brand reputation,Software,Yes
SRV017978,C002,CUST01874,2025-07-26,1.0,Lower price,Customer reviews,Design,No
SRV006381,C005,CUST07691,2025-07-26,,Longer battery life,Price,Customer support,Yes
SRV004228,C003,CUST04023,2025-07-26,,Improved durability,Performance,Comfort,Yes
SRV009188,C005,CUST07386,2025-07-26,,More smart features,Customer reviews,Comfort,Yes
SRV024918,C008,CUST01990,2025-07-26,1.0,Better design,Performance,Price,No
SRV001589,C004,CUST02321,2025-07-26,3.0,Improved durability,Performance,Customer support,No
SRV000625,C010,CUST02656,2025-07-26,3.0,More smart features,Brand reputation,Performance,No
SRV024988,C007,CUST03026,2025-07-26,,Better software,Price,Battery life,Yes
SRV028504,C010,CUST02128,2025-07-26,,More smart features,Design,Performance,Yes
SRV009476,C004,CUST04173,2025-07-26,,Improved comfort,Durability,Software,No
SRV017911,C004,CUST04874,2025-07-26,2.0,Improved durability,Design,Battery life,No
SRV006315,C003,CUST06783,2025-07-26,4.0,Better software,Customer reviews,Battery life,No
SRV011812,C002,CUST01153,2025-07-26,,Better software,Features,Performance,Yes
SRV003436,C008,CUST00729,2025-07-26,,Longer battery life,Features,Price,Yes
SRV021755,C002,CUST02169,2025-07-26,2.0,Better design,Customer reviews,Durability,No
SRV004711,C001,CUST09323,2025-07-26,2.0,Better design,Price,Battery life,No
SRV011393,C005,CUST04831,2025-07-27,,More smart features,Durability,Software,No
SRV008240,C010,CUST02900,2025-07-27,1.0,Lower price,Features,Performance,No
SRV013354,C004,CUST01238,2025-07-27,,Improved comfort,Price,Durability,Yes
SRV001232,C006,CUST05616,2025-07-27,2.0,Longer battery life,Customer reviews,Design,No
SRV018876,C008,CUST00702,2025-07-27,2.0,Improved comfort,Customer reviews,Price,No
SRV020508,C008,CUST05451,2025-07-27,,Better performance,Durability,Performance,Yes
SRV017598,C007,CUST09146,2025-07-27,2.0,Improved comfort,Brand reputation,Comfort,No
SRV027779,C002,CUST02245,2025-07-27,1.0,Improved comfort,Durability,Software,No
SRV022059,C003,CUST05121,2025-07-27,,Improved durability,Performance,Customer support,Yes
SRV023483,C006,CUST01494,2025-07-27,1.0,Better performance,Performance,Comfort,No
SRV011818,C002,CUST00805,2025-07-27,,Longer battery life,Design,Software,No
SRV013335,C006,CUST06500,2025-07-27,4.0,Lower price,Quality,Price,No
SRV025819,C001,CUST06408,2025-07-27,,Improved durability,Durability,Customer support,Yes
SRV013720,C002,CUST00997,2025-07-27,2.0,Better design,Customer reviews,Price,No
SRV005118,C010,CUST03635,2025-07-27,4.0,Improved durability,Brand reputation,Software,No
SRV004445,C010,CUST05781,2025-07-27,,More smart features,Price,Comfort,No
SRV000589,C002,CUST05198,2025-07-27,1.0,Better software,Quality,Durability,No
SRV015155,C010,CUST06970,2025-07-27,2.0,Better performance,Performance,Price,No
SRV000048,C004,CUST01024,2025-07-27,,Better performance,Quality,Comfort,Yes
SRV025587,C002,CUST01608,2025-07-27,,Improved comfort,Quality,Price,Yes
SRV020336,C008,CUST06676,2025-07-27,,Lower price,Quality,Performance,Yes
SRV023543,C001,CUST00719,2025-07-27,,Lower price,Features,Customer support,Yes
SRV012591,C006,CUST06056,2025-07-27,,Better performance,Design,Software,Yes
SRV006889,C009,CUST08949,2025-07-27,,Improved comfort,Brand reputation,Comfort,Yes
SRV010949,C006,CUST07041,2025-07-27,2.0,Better software,Performance,Software,No
SRV017460,C008,CUST05047,2025-07-27,3.0,Lower price,Features,Customer support,No
SRV018326,C004,CUST02961,2025-07-27,3.0,Better software,Customer reviews,Battery life,No
SRV018312,C010,CUST01067,2025-07-27,3.0,Improved comfort,Performance,Price,No
SRV013565,C002,CUST04204,2025-07-27,5.0,More smart features,Quality,Performance,No
SRV018836,C009,CUST02985,2025-07-28,,Better design,Design,Comfort,No
SRV017128,C009,CUST04857,2025-07-28,,Better performance,Performance,Software,Yes
SRV019993,C007,CUST09349,2025-07-28,5.0,Better software,Brand reputation,Customer support,No
SRV029866,C007,CUST02085,2025-07-28,3.0,Better software,Price,Battery life,No
SRV013250,C002,CUST05396,2025-07-28,3.0,Better performance,Features,Durability,No
SRV003809,C002,CUST08842,2025-07-28,3.0,Lower price,Design,Durability,No
