customer_id,company_id,age_group,gender,location,income_segment,customer_segment,registration_date,loyalty_level
CUST07726,C006,18-25,Male,India,High,Technology Enthusiast,2021-08-13,VIP
CUST07727,C006,26-35,Female,Japan,Premium,Technology Enthusiast,2023-05-12,VIP
CUST07728,C003,26-35,Other,India,High,Young Professional,2022-01-18,Loyal
CUST07729,C002,18-25,Male,Japan,Premium,Premium Customer,2025-02-27,Regular
CUST07730,C010,56+,Male,Singapore,Low,Premium Customer,2021-08-11,New
CUST07731,C007,56+,Other,South Korea,Medium,Value Seeker,2022-10-25,Loyal
CUST07732,C009,56+,Other,Japan,Low,Premium Customer,2022-02-08,Loyal
CUST07733,C003,36-45,Female,South Korea,Low,Budget Buyer,2020-08-10,Loyal
CUST07734,C009,18-25,Other,South Korea,Premium,Value Seeker,2022-03-11,VIP
CUST07735,C004,36-45,Female,Germany,Medium,Premium Customer,2021-11-27,Loyal
CUST07736,C004,26-35,Male,Singapore,Medium,Value Seeker,2026-04-06,Loyal
CUST07737,C001,26-35,Female,Germany,Premium,Value Seeker,2024-10-09,Regular
CUST07738,C004,18-25,Female,Singapore,High,Premium Customer,2020-01-12,VIP
CUST07739,C006,26-35,Other,India,High,Young Professional,2020-05-02,New
CUST07740,C009,26-35,Male,Germany,Premium,Budget Buyer,2023-07-15,New
CUST07741,C002,36-45,Female,Germany,Medium,Budget Buyer,2020-03-21,Loyal
CUST07742,C001,56+,Male,Germany,High,Budget Buyer,2026-07-19,VIP
CUST07743,C001,56+,Female,Singapore,High,Technology Enthusiast,2020-08-12,VIP
CUST07744,C006,56+,Other,Canada,Medium,Value Seeker,2023-09-02,Loyal
CUST07745,C003,46-55,Female,Japan,Premium,Young Professional,2025-03-17,Loyal
CUST07746,C007,36-45,Male,UK,Premium,Premium Customer,2023-04-16,Loyal
CUST07747,C001,56+,Male,UK,High,Value Seeker,2020-12-20,VIP
CUST07748,C008,56+,Female,UK,Medium,Value Seeker,2023-07-02,New
CUST07749,C007,18-25,Other,Japan,Medium,Value Seeker,2024-04-27,New
CUST07750,C005,46-55,Male,Canada,Medium,Budget Buyer,2026-02-20,Regular
CUST07751,C006,46-55,Female,Germany,Low,Value Seeker,2025-02-12,Loyal
CUST07752,C001,56+,Male,Singapore,Medium,Premium Customer,2023-04-02,Regular
CUST07753,C004,46-55,Female,Japan,Medium,Value Seeker,2020-10-05,VIP
CUST07754,C004,46-55,Female,Singapore,Medium,Budget Buyer,2023-05-03,VIP
CUST07755,C006,36-45,Other,UK,Premium,Premium Customer,2026-01-05,Loyal
CUST07756,C005,56+,Other,USA,High,Technology Enthusiast,2024-05-09,VIP
CUST07757,C004,26-35,Other,South Korea,High,Technology Enthusiast,2020-04-26,New
CUST07758,C005,26-35,Other,Germany,Premium,Technology Enthusiast,2023-07-01,VIP
CUST07759,C007,56+,Male,South Korea,High,Budget Buyer,2021-04-13,Loyal
CUST07760,C007,18-25,Other,Japan,High,Young Professional,2020-11-17,New
CUST07761,C001,36-45,Other,USA,Premium,Technology Enthusiast,2025-07-15,VIP
CUST07762,C002,36-45,Other,India,Low,Premium Customer,2020-12-19,New
CUST07763,C009,26-35,Other,South Korea,Low,Budget Buyer,2024-11-30,Regular
CUST07764,C007,26-35,Other,USA,High,Premium Customer,2025-09-07,Regular
CUST07765,C005,18-25,Female,India,High,Budget Buyer,2022-02-01,New
CUST07766,C007,46-55,Other,India,High,Young Professional,2025-05-26,Regular
CUST07767,C006,46-55,Other,UK,Low,Technology Enthusiast,2021-09-15,Loyal
CUST07768,C008,56+,Other,India,Medium,Value Seeker,2020-12-08,Regular
CUST07769,C008,18-25,Other,South Korea,Medium,Value Seeker,2021-03-07,Loyal
CUST07770,C008,56+,Male,USA,Medium,Value Seeker,2024-02-05,New
CUST07771,C004,56+,Other,India,High,Premium Customer,2023-05-10,Loyal
CUST07772,C004,46-55,Male,USA,Low,Young Professional,2020-11-30,VIP
CUST07773,C004,18-25,Other,Singapore,Premium,Budget Buyer,2020-09-30,New
CUST07774,C010,46-55,Other,Germany,High,Budget Buyer,2026-01-10,Loyal
CUST07775,C005,36-45,Other,Germany,Low,Technology Enthusiast,2023-04-24,New
CUST07776,C004,26-35,Female,Canada,Premium,Budget Buyer,2021-01-24,VIP
CUST07777,C004,18-25,Male,Japan,Low,Young Professional,2022-11-14,Loyal
CUST07778,C001,46-55,Female,South Korea,Low,Technology Enthusiast,2025-01-15,VIP
CUST07779,C003,26-35,Female,USA,Medium,Budget Buyer,2023-01-10,Loyal
CUST07780,C006,56+,Female,India,Premium,Value Seeker,2022-08-16,New
CUST07781,C008,36-45,Other,Japan,High,Young Professional,2025-12-18,Loyal
CUST07782,C001,26-35,Male,South Korea,Premium,Premium Customer,2021-12-25,New
CUST07783,C003,56+,Male,Singapore,Premium,Premium Customer,2021-01-27,Regular
CUST07784,C006,46-55,Other,Germany,High,Young Professional,2021-12-25,Loyal
CUST07785,C006,56+,Male,Singapore,Premium,Premium Customer,2021-05-18,Loyal
CUST07786,C003,18-25,Other,Germany,Low,Premium Customer,2020-09-24,Regular
CUST07787,C005,26-35,Other,South Korea,Low,Budget Buyer,2023-04-24,Loyal
CUST07788,C003,46-55,Other,Japan,High,Value Seeker,2023-09-20,Regular
CUST07789,C008,36-45,Male,Canada,Premium,Value Seeker,2022-09-03,Loyal
CUST07790,C009,56+,Other,Germany,Medium,Value Seeker,2024-09-13,Loyal
CUST07791,C004,18-25,Male,UK,Premium,Premium Customer,2023-10-10,Loyal
CUST07792,C007,18-25,Male,Germany,High,Premium Customer,2026-06-30,New
CUST07793,C004,18-25,Female,South Korea,Premium,Young Professional,2025-05-07,Regular
CUST07794,C003,18-25,Other,UK,Low,Budget Buyer,2022-01-17,Loyal
CUST07795,C001,26-35,Other,Canada,Medium,Budget Buyer,2021-09-07,Regular
CUST07796,C004,46-55,Other,Germany,High,Young Professional,2026-02-10,Regular
CUST07797,C006,18-25,Male,USA,High,Premium Customer,2020-05-14,Regular
CUST07798,C009,46-55,Female,Singapore,High,Value Seeker,2022-03-23,VIP
CUST07799,C006,46-55,Other,Canada,Low,Technology Enthusiast,2025-09-10,VIP
CUST07800,C009,18-25,Male,Canada,High,Young Professional,2023-08-08,Loyal
CUST07801,C004,56+,Female,South Korea,Premium,Value Seeker,2021-10-23,VIP
CUST07802,C006,36-45,Male,Germany,Low,Technology Enthusiast,2026-07-09,VIP
CUST07803,C002,46-55,Female,Germany,Medium,Young Professional,2024-06-16,Regular
CUST07804,C009,56+,Male,USA,High,Young Professional,2020-05-22,New
CUST07805,C007,26-35,Female,South Korea,Premium,Budget Buyer,2025-09-22,Loyal
CUST07806,C005,18-25,Male,Canada,Low,Premium Customer,2026-06-08,Loyal
CUST07807,C005,46-55,Female,USA,Medium,Premium Customer,2025-07-16,VIP
CUST07808,C005,46-55,Female,Germany,High,Budget Buyer,2020-03-12,Regular
CUST07809,C009,36-45,Female,Singapore,Medium,Technology Enthusiast,2022-10-13,Regular
CUST07810,C004,56+,Female,Singapore,High,Budget Buyer,2023-05-21,Loyal
CUST07811,C009,26-35,Other,Germany,Low,Technology Enthusiast,2021-09-20,Loyal
CUST07812,C008,18-25,Female,Singapore,Premium,Premium Customer,2024-06-30,Loyal
CUST07813,C007,26-35,Female,Germany,Medium,Young Professional,2020-12-09,Loyal
CUST07814,C002,46-55,Female,Singapore,Medium,Technology Enthusiast,2023-07-03,Regular
CUST07815,C006,56+,Male,Canada,Medium,Premium Customer,2021-11-06,Regular
CUST07816,C006,56+,Male,Germany,Low,Budget Buyer,2021-10-15,VIP
CUST07817,C009,46-55,Other,Canada,High,Premium Customer,2024-09-23,VIP
CUST07818,C009,26-35,Male,India,Premium,Budget Buyer,2025-01-18,New
CUST07819,C002,56+,Female,Canada,Low,Technology Enthusiast,2024-07-12,Regular
CUST07820,C007,18-25,Other,South Korea,Low,Budget Buyer,2025-08-02,Loyal
CUST07821,C004,56+,Other,South Korea,High,Budget Buyer,2026-05-29,Loyal
CUST07822,C005,56+,Male,Canada,High,Budget Buyer,2020-11-12,New
CUST07823,C008,26-35,Female,USA,High,Value Seeker,2023-03-28,Regular
CUST07824,C008,18-25,Female,Japan,Low,Value Seeker,2023-06-24,Regular
CUST07825,C009,56+,Other,Germany,Premium,Budget Buyer,2023-09-09,New
CUST07826,C001,36-45,Female,Canada,Medium,Budget Buyer,2022-08-24,New
CUST07827,C001,36-45,Other,UK,High,Premium Customer,2020-05-01,New
CUST07828,C002,56+,Other,Japan,High,Technology Enthusiast,2021-09-09,VIP
CUST07829,C003,26-35,Male,Japan,Low,Technology Enthusiast,2024-06-27,New
CUST07830,C001,46-55,Female,South Korea,Low,Young Professional,2026-03-17,Regular
CUST07831,C010,46-55,Other,India,Medium,Young Professional,2024-01-10,Loyal
CUST07832,C001,36-45,Male,UK,Medium,Young Professional,2024-05-05,Loyal
CUST07833,C009,46-55,Female,USA,Premium,Young Professional,2025-08-21,Loyal
CUST07834,C002,18-25,Male,Germany,High,Technology Enthusiast,2021-12-20,VIP
CUST07835,C001,56+,Other,Germany,Premium,Budget Buyer,2023-12-05,VIP
CUST07836,C003,26-35,Male,Japan,Medium,Premium Customer,2025-03-14,Loyal
CUST07837,C004,18-25,Male,Germany,Premium,Budget Buyer,2024-04-11,Loyal
CUST07838,C008,46-55,Male,Canada,Premium,Young Professional,2021-02-24,Loyal
CUST07839,C009,18-25,Other,India,Premium,Young Professional,2025-07-11,VIP
CUST07840,C002,46-55,Other,Canada,Medium,Technology Enthusiast,2022-12-29,Loyal
CUST07841,C007,18-25,Female,Singapore,High,Technology Enthusiast,2020-06-29,VIP
CUST07842,C008,56+,Other,Japan,Medium,Value Seeker,2024-12-05,Loyal
CUST07843,C010,36-45,Male,Germany,Low,Value Seeker,2025-01-19,VIP
CUST07844,C002,56+,Male,UK,Premium,Budget Buyer,2026-05-26,Regular
CUST07845,C009,18-25,Other,Japan,Premium,Young Professional,2024-06-14,Regular
CUST07846,C004,56+,Male,South Korea,Low,Value Seeker,2024-05-28,VIP
CUST07847,C002,18-25,Other,Singapore,High,Technology Enthusiast,2025-03-29,New
CUST07848,C008,46-55,Male,UK,Low,Young Professional,2023-03-12,VIP
CUST07849,C006,36-45,Female,Japan,Premium,Premium Customer,2023-05-23,Regular
CUST07850,C007,46-55,Male,USA,Medium,Technology Enthusiast,2022-05-09,Regular
CUST07851,C003,26-35,Male,Canada,Medium,Budget Buyer,2021-12-21,New
CUST07852,C004,56+,Other,UK,Low,Young Professional,2025-07-08,VIP
CUST07853,C010,46-55,Other,India,Low,Value Seeker,2022-05-30,Regular
CUST07854,C004,46-55,Other,Germany,Premium,Premium Customer,2023-10-04,Loyal
CUST07855,C010,18-25,Male,UK,Medium,Technology Enthusiast,2020-01-29,Regular
CUST07856,C001,26-35,Male,South Korea,Low,Young Professional,2020-10-05,Loyal
CUST07857,C008,18-25,Other,Japan,Low,Premium Customer,2022-12-30,Loyal
CUST07858,C010,18-25,Male,UK,Medium,Value Seeker,2020-11-16,VIP
CUST07859,C010,36-45,Other,Germany,Medium,Premium Customer,2024-09-26,Regular
CUST07860,C002,56+,Male,India,Medium,Value Seeker,2022-09-04,Regular
CUST07861,C004,46-55,Other,Germany,Premium,Budget Buyer,2024-11-11,Loyal
CUST07862,C001,46-55,Other,Singapore,Low,Technology Enthusiast,2023-03-08,Loyal
CUST07863,C006,18-25,Other,Japan,Low,Technology Enthusiast,2024-09-18,New
CUST07864,C002,46-55,Other,Canada,Medium,Technology Enthusiast,2020-02-17,Regular
CUST07865,C003,18-25,Other,South Korea,High,Technology Enthusiast,2022-08-24,Regular
CUST07866,C003,18-25,Male,USA,Low,Premium Customer,2020-06-20,Regular
CUST07867,C004,26-35,Other,South Korea,High,Premium Customer,2021-08-28,Regular
CUST07868,C001,56+,Female,Canada,Low,Budget Buyer,2021-01-06,Regular
CUST07869,C005,36-45,Male,Japan,Medium,Premium Customer,2023-01-08,Loyal
CUST07870,C003,56+,Female,USA,Premium,Technology Enthusiast,2022-12-28,Loyal
CUST07871,C009,46-55,Other,South Korea,Low,Value Seeker,2022-12-12,Regular
CUST07872,C010,56+,Other,Germany,Low,Budget Buyer,2021-06-18,New
CUST07873,C006,18-25,Other,USA,Low,Young Professional,2024-12-03,Regular
CUST07874,C010,56+,Other,UK,Medium,Young Professional,2024-12-26,New
CUST07875,C001,36-45,Male,Japan,Low,Young Professional,2021-09-16,VIP
CUST07876,C004,18-25,Female,UK,Premium,Technology Enthusiast,2021-03-11,Loyal
CUST07877,C005,56+,Female,South Korea,Premium,Technology Enthusiast,2020-09-28,VIP
CUST07878,C002,46-55,Other,South Korea,Medium,Technology Enthusiast,2025-04-05,VIP
CUST07879,C003,36-45,Male,South Korea,High,Technology Enthusiast,2020-03-22,New
CUST07880,C001,36-45,Male,India,Low,Technology Enthusiast,2021-01-17,Regular
CUST07881,C006,26-35,Male,Singapore,High,Budget Buyer,2022-01-03,New
CUST07882,C008,56+,Male,Japan,Low,Young Professional,2024-08-20,Regular
CUST07883,C009,18-25,Male,Canada,Premium,Budget Buyer,2025-10-05,Loyal
CUST07884,C005,56+,Male,Japan,Low,Technology Enthusiast,2024-09-11,Loyal
CUST07885,C010,18-25,Female,India,High,Value Seeker,2023-09-30,New
CUST07886,C005,26-35,Male,South Korea,Premium,Young Professional,2025-05-17,Regular
CUST07887,C007,26-35,Male,Canada,High,Budget Buyer,2022-07-07,Regular
CUST07888,C004,36-45,Other,India,Medium,Budget Buyer,2022-02-25,New
CUST07889,C004,46-55,Male,India,Medium,Value Seeker,2025-05-21,Regular
CUST07890,C006,26-35,Male,Japan,Low,Premium Customer,2026-01-31,Regular
CUST07891,C008,18-25,Other,Japan,Premium,Budget Buyer,2023-06-24,Regular
CUST07892,C003,46-55,Male,Canada,Low,Premium Customer,2025-09-09,New
CUST07893,C005,36-45,Female,Germany,High,Technology Enthusiast,2022-07-09,New
CUST07894,C009,26-35,Female,Japan,High,Premium Customer,2026-06-02,Loyal
CUST07895,C007,26-35,Male,Germany,Low,Young Professional,2023-04-23,New
CUST07896,C004,36-45,Other,USA,Low,Young Professional,2020-06-29,Loyal
CUST07897,C004,18-25,Female,UK,Medium,Young Professional,2023-11-06,New
CUST07898,C010,56+,Male,Canada,Medium,Premium Customer,2023-02-04,Regular
CUST07899,C004,18-25,Male,Germany,Premium,Young Professional,2022-05-25,Loyal
CUST07900,C007,36-45,Other,India,Medium,Value Seeker,2026-03-08,New
CUST07901,C009,36-45,Male,Canada,Premium,Technology Enthusiast,2020-03-14,Regular
CUST07902,C008,18-25,Male,UK,High,Premium Customer,2024-02-22,Loyal
CUST07903,C002,26-35,Other,Japan,Low,Young Professional,2026-02-15,VIP
CUST07904,C002,18-25,Male,Canada,Low,Premium Customer,2021-11-16,Regular
CUST07905,C005,18-25,Female,South Korea,Low,Premium Customer,2020-03-15,New
CUST07906,C002,56+,Other,Germany,Low,Premium Customer,2020-05-07,Regular
CUST07907,C005,46-55,Male,UK,Low,Young Professional,2026-05-02,Loyal
CUST07908,C004,56+,Female,Japan,Medium,Budget Buyer,2022-09-14,VIP
CUST07909,C006,56+,Female,USA,Medium,Value Seeker,2021-06-21,Loyal
CUST07910,C001,18-25,Male,Japan,Medium,Premium Customer,2020-07-11,Loyal
CUST07911,C009,56+,Male,Japan,Low,Budget Buyer,2020-12-08,Regular
CUST07912,C003,46-55,Other,Canada,Low,Technology Enthusiast,2026-04-15,VIP
CUST07913,C006,56+,Other,Canada,Medium,Value Seeker,2025-06-22,Loyal
CUST07914,C002,18-25,Other,UK,Premium,Young Professional,2026-04-17,Regular
CUST07915,C002,56+,Male,Canada,Low,Premium Customer,2023-05-20,Regular
CUST07916,C005,46-55,Female,UK,Premium,Technology Enthusiast,2023-03-15,VIP
CUST07917,C010,56+,Other,UK,Low,Young Professional,2022-03-25,Loyal
CUST07918,C002,46-55,Male,Canada,High,Value Seeker,2024-02-11,Regular
CUST07919,C001,26-35,Female,Canada,Low,Young Professional,2023-03-31,Regular
CUST07920,C007,46-55,Female,Canada,Medium,Value Seeker,2025-10-16,VIP
CUST07921,C004,36-45,Other,India,Medium,Technology Enthusiast,2021-04-01,New
CUST07922,C004,18-25,Other,USA,Low,Value Seeker,2020-03-23,New
CUST07923,C002,36-45,Male,South Korea,High,Young Professional,2021-04-20,VIP
CUST07924,C009,26-35,Male,Singapore,Medium,Young Professional,2024-11-24,Loyal
CUST07925,C005,18-25,Female,Germany,High,Young Professional,2022-08-17,VIP
CUST07926,C006,18-25,Other,UK,Medium,Technology Enthusiast,2023-12-23,Regular
CUST07927,C009,56+,Male,Singapore,Low,Value Seeker,2025-12-24,VIP
CUST07928,C002,36-45,Other,India,Premium,Value Seeker,2026-07-08,Regular
CUST07929,C008,36-45,Female,Germany,High,Young Professional,2021-05-14,Loyal
CUST07930,C003,36-45,Female,Singapore,Medium,Technology Enthusiast,2025-12-27,VIP
CUST07931,C003,26-35,Male,Germany,Medium,Value Seeker,2020-08-03,Regular
CUST07932,C008,36-45,Other,Canada,Medium,Value Seeker,2020-09-05,VIP
CUST07933,C005,26-35,Female,Japan,High,Technology Enthusiast,2020-04-26,Loyal
CUST07934,C010,36-45,Female,India,Medium,Value Seeker,2022-01-09,Regular
CUST07935,C002,56+,Male,Japan,High,Technology Enthusiast,2020-04-29,New
CUST07936,C006,36-45,Male,UK,Premium,Value Seeker,2021-01-15,VIP
CUST07937,C005,18-25,Other,Canada,High,Premium Customer,2026-06-26,New
CUST07938,C009,26-35,Male,Canada,Low,Premium Customer,2020-09-27,Regular
CUST07939,C002,46-55,Male,Germany,Medium,Young Professional,2023-03-13,Loyal
CUST07940,C008,26-35,Female,India,Medium,Young Professional,2022-02-13,Loyal
CUST07941,C006,26-35,Female,USA,High,Budget Buyer,2024-05-19,Loyal
CUST07942,C008,18-25,Other,India,Premium,Young Professional,2025-02-04,Regular
CUST07943,C003,56+,Female,Singapore,High,Value Seeker,2022-02-11,Loyal
CUST07944,C002,18-25,Other,India,Medium,Premium Customer,2022-11-26,Loyal
CUST07945,C006,36-45,Female,Singapore,High,Technology Enthusiast,2025-01-27,Regular
CUST07946,C006,46-55,Female,Germany,Medium,Premium Customer,2020-03-13,Regular
CUST07947,C007,26-35,Female,Germany,Premium,Budget Buyer,2023-03-27,Regular
CUST07948,C002,46-55,Male,India,Premium,Budget Buyer,2023-04-11,New
CUST07949,C010,56+,Male,India,High,Value Seeker,2023-09-08,VIP
CUST07950,C004,26-35,Male,India,Medium,Premium Customer,2021-09-03,Loyal
CUST07951,C006,36-45,Female,Canada,High,Technology Enthusiast,2025-07-29,Regular
CUST07952,C007,46-55,Male,Japan,Medium,Budget Buyer,2024-05-30,VIP
CUST07953,C001,26-35,Female,India,Medium,Technology Enthusiast,2025-11-01,VIP
CUST07954,C005,56+,Male,Germany,High,Technology Enthusiast,2020-01-16,VIP
CUST07955,C005,56+,Male,Japan,Medium,Technology Enthusiast,2025-05-01,Loyal
CUST07956,C007,18-25,Other,Japan,High,Value Seeker,2021-11-02,VIP
CUST07957,C003,46-55,Male,UK,Premium,Premium Customer,2024-08-21,New
CUST07958,C002,46-55,Male,USA,Premium,Premium Customer,2022-05-04,VIP
CUST07959,C004,26-35,Male,South Korea,Premium,Young Professional,2022-02-02,Loyal
CUST07960,C002,36-45,Female,South Korea,Medium,Budget Buyer,2023-05-07,Loyal
CUST07961,C006,26-35,Female,Singapore,Premium,Technology Enthusiast,2022-07-12,New
CUST07962,C007,46-55,Female,UK,High,Value Seeker,2021-07-17,VIP
CUST07963,C001,26-35,Male,India,Premium,Technology Enthusiast,2024-06-30,Regular
CUST07964,C004,56+,Other,USA,Premium,Technology Enthusiast,2022-06-04,VIP
CUST07965,C004,46-55,Male,UK,Low,Budget Buyer,2024-02-03,VIP
CUST07966,C009,46-55,Male,Singapore,Premium,Premium Customer,2021-02-27,Regular
CUST07967,C006,18-25,Female,South Korea,Medium,Young Professional,2021-04-24,Loyal
CUST07968,C007,36-45,Male,India,High,Premium Customer,2025-11-13,Loyal
CUST07969,C008,56+,Male,Singapore,Low,Premium Customer,2021-11-01,VIP
CUST07970,C003,56+,Female,UK,Premium,Technology Enthusiast,2020-06-15,VIP
CUST07971,C004,46-55,Female,Singapore,Medium,Technology Enthusiast,2024-10-14,VIP
CUST07972,C007,36-45,Male,South Korea,Medium,Premium Customer,2022-08-01,New
CUST07973,C001,36-45,Female,India,High,Budget Buyer,2025-01-28,Loyal
CUST07974,C002,56+,Male,India,Low,Budget Buyer,2022-03-12,VIP
CUST07975,C006,56+,Other,UK,Low,Premium Customer,2021-09-03,New
CUST07976,C008,56+,Other,Singapore,Low,Technology Enthusiast,2025-06-02,Regular
CUST07977,C006,18-25,Female,Singapore,High,Budget Buyer,2024-08-23,Regular
CUST07978,C009,26-35,Other,India,Medium,Value Seeker,2020-01-16,Regular
CUST07979,C005,46-55,Female,USA,Premium,Young Professional,2023-04-19,New
CUST07980,C008,56+,Female,Singapore,Premium,Value Seeker,2024-01-12,VIP
CUST07981,C006,18-25,Female,Germany,Medium,Value Seeker,2025-08-01,Regular
CUST07982,C004,36-45,Male,USA,Medium,Premium Customer,2025-11-08,New
CUST07983,C008,36-45,Other,Japan,Premium,Premium Customer,2024-07-17,Loyal
CUST07984,C003,26-35,Female,Canada,Low,Premium Customer,2024-12-24,New
CUST07985,C006,46-55,Male,India,Medium,Premium Customer,2023-05-13,Loyal
CUST07986,C007,26-35,Other,Singapore,Premium,Technology Enthusiast,2023-09-02,Loyal
CUST07987,C008,56+,Other,USA,Premium,Premium Customer,2021-03-29,New
CUST07988,C008,18-25,Other,India,Low,Budget Buyer,2022-08-09,VIP
CUST07989,C010,46-55,Female,Singapore,Low,Budget Buyer,2025-04-13,Regular
CUST07990,C003,18-25,Other,Germany,Premium,Young Professional,2020-02-26,Regular
CUST07991,C004,26-35,Male,Germany,High,Young Professional,2025-09-26,Regular
CUST07992,C003,56+,Female,USA,Medium,Young Professional,2020-05-01,Loyal
CUST07993,C007,18-25,Male,India,Medium,Young Professional,2022-01-31,Loyal
CUST07994,C001,36-45,Male,USA,Medium,Technology Enthusiast,2026-06-21,VIP
CUST07995,C006,36-45,Male,Japan,High,Budget Buyer,2022-12-04,VIP
CUST07996,C007,46-55,Other,Germany,Premium,Young Professional,2023-08-01,Loyal
CUST07997,C001,46-55,Male,South Korea,High,Premium Customer,2021-12-24,Regular
CUST07998,C001,18-25,Female,Germany,Low,Premium Customer,2022-02-23,New
CUST07999,C005,26-35,Other,Japan,High,Premium Customer,2022-08-26,New
CUST08000,C010,18-25,Female,USA,Medium,Value Seeker,2026-07-15,VIP
CUST08001,C002,36-45,Female,India,Premium,Budget Buyer,2020-09-02,New
CUST08002,C004,36-45,Female,India,Premium,Technology Enthusiast,2024-09-25,VIP
CUST08003,C009,56+,Male,Germany,Low,Value Seeker,2023-07-10,VIP
