product_id,complaint_category,complaint_count,product_name,category,subcategory,demand_problem_score,demand_problem_category,product_pain_score
P0064,price,7,Fitness Band 64,Wearables,Fitness Band,72.23,High Demand + High Problem,17.5
P0471,comfort,7,Bluetooth Speaker 471,Audio,Bluetooth Speaker,72.23,High Demand + High Problem,17.5
P0001,price,7,Smart Watch 1,Watches,Smart Watch,72.08,Moderate,17.5
P0124,delivery,7,Smart Ring 124,Wearables,Smart Ring,71.44,High Demand + High Problem,17.5
P0236,software,7,Fitness Band 236,Wearables,Fitness Band,70.79,Moderate,17.5
P0263,delivery,7,Smart Light 263,Home Appliances,Smart Light,70.47,High Demand + High Problem,17.5
P0263,software,7,Smart Light 263,Home Appliances,Smart Light,70.47,High Demand + High Problem,17.5
P0202,software,7,Fitness Watch 202,Watches,Fitness Watch,70.42,High Demand + High Problem,17.5
P0009,comfort,7,Wireless Earbuds 9,Audio,Wireless Earbuds,69.97,High Demand + High Problem,17.5
P0217,price,7,Fitness Watch 217,Watches,Fitness Watch,69.85,High Demand + High Problem,17.5
P0192,comfort,7,Bluetooth Speaker 192,Audio,Bluetooth Speaker,69.68,High Demand + High Problem,17.5
P0057,comfort,7,Headphones 57,Audio,Headphones,69.4,High Demand + High Problem,17.5
P0057,software,7,Headphones 57,Audio,Headphones,69.4,High Demand + High Problem,17.5
P0344,delivery,7,Smartphone 344,Mobile,Smartphone,68.77,High Demand + High Problem,17.5
P0497,software,7,Smart Ring 497,Wearables,Smart Ring,68.43,High Demand + High Problem,17.5
P0051,comfort,7,Air Purifier 51,Home Appliances,Air Purifier,68.27,High Demand + High Problem,17.5
P0428,performance,7,Wireless Earbuds 428,Audio,Wireless Earbuds,67.52,Moderate,17.5
P0111,comfort,7,Smartphone 111,Mobile,Smartphone,67.48,High Demand + High Problem,17.5
P0028,comfort,7,Fitness Band 28,Wearables,Fitness Band,67.1,High Demand + High Problem,17.5
P0043,comfort,7,Tablet 43,Mobile,Tablet,66.77,High Demand + High Problem,17.5
P0250,price,7,Fitness Band 250,Wearables,Fitness Band,66.68,High Demand + High Problem,17.5
P0156,price,7,Wireless Earbuds 156,Audio,Wireless Earbuds,66.39,High Demand + High Problem,17.5
P0376,comfort,7,Smart Fan 376,Home Appliances,Smart Fan,66.23,Moderate,17.5
P0404,delivery,7,Bluetooth Speaker 404,Audio,Bluetooth Speaker,66.09,Moderate,17.5
P0258,comfort,7,Smart Watch 258,Watches,Smart Watch,65.83,High Demand + High Problem,17.5
P0255,software,7,Bluetooth Speaker 255,Audio,Bluetooth Speaker,65.63,Moderate,17.5
P0193,comfort,7,Fitness Band 193,Wearables,Fitness Band,65.23,Moderate,17.5
P0209,software,7,Wireless Earbuds 209,Audio,Wireless Earbuds,65.11,Moderate,17.5
P0077,comfort,7,Fitness Watch 77,Watches,Fitness Watch,64.66,High Demand + High Problem,17.5
P0398,delivery,7,Wireless Earbuds 398,Audio,Wireless Earbuds,64.63,High Demand + High Problem,17.5
P0199,delivery,7,Smart Ring 199,Wearables,Smart Ring,64.24,High Demand + High Problem,17.5
P0451,price,7,Bluetooth Speaker 451,Audio,Bluetooth Speaker,63.56,Moderate,17.5
P0183,price,7,Wireless Earbuds 183,Audio,Wireless Earbuds,63.35,Moderate,17.5
P0211,comfort,7,Air Purifier 211,Home Appliances,Air Purifier,62.77,Moderate,17.5
P0211,delivery,7,Air Purifier 211,Home Appliances,Air Purifier,62.77,Moderate,17.5
P0329,price,7,Wireless Earbuds 329,Audio,Wireless Earbuds,62.56,High Demand + High Problem,17.5
P0170,performance,7,Tablet 170,Mobile,Tablet,62.48,Moderate,17.5
P0326,software,7,Smart Watch 326,Watches,Smart Watch,62.16,High Demand + High Problem,17.5
P0234,price,7,Air Purifier 234,Home Appliances,Air Purifier,62.11,High Demand + High Problem,17.5
P0234,software,7,Air Purifier 234,Home Appliances,Air Purifier,62.11,High Demand + High Problem,17.5
P0121,comfort,7,Fitness Band 121,Wearables,Fitness Band,61.96,Moderate,17.5
P0121,delivery,7,Fitness Band 121,Wearables,Fitness Band,61.96,Moderate,17.5
P0460,software,7,Headphones 460,Audio,Headphones,61.7,Moderate,17.5
P0358,comfort,7,Bluetooth Speaker 358,Audio,Bluetooth Speaker,61.14,Moderate,17.5
P0266,price,7,Headphones 266,Audio,Headphones,61.02,Moderate,17.5
P0265,comfort,7,Smart Fan 265,Home Appliances,Smart Fan,60.78,High Demand + High Problem,17.5
P0372,software,7,Smart Watch 372,Watches,Smart Watch,60.78,Moderate,17.5
P0353,comfort,7,Analog Watch 353,Watches,Analog Watch,60.67,Moderate,17.5
P0353,performance,7,Analog Watch 353,Watches,Analog Watch,60.67,Moderate,17.5
P0212,delivery,7,Smartphone 212,Mobile,Smartphone,60.35,Moderate,17.5
P0433,price,7,Smart Fan 433,Home Appliances,Smart Fan,60.2,Moderate,17.5
P0050,delivery,7,Analog Watch 50,Watches,Analog Watch,60.12,Moderate,17.5
P0059,price,7,Air Purifier 59,Home Appliances,Air Purifier,59.83,Moderate,17.5
P0354,comfort,7,Smartphone 354,Mobile,Smartphone,59.41,Moderate,17.5
P0264,software,7,Tablet 264,Mobile,Tablet,59.35,Moderate,17.5
P0155,software,7,Tablet 155,Mobile,Tablet,59.26,Moderate,17.5
P0270,price,7,Smart Watch 270,Watches,Smart Watch,59.26,Moderate,17.5
P0450,delivery,7,Fitness Band 450,Wearables,Fitness Band,59.21,Moderate,17.5
P0227,comfort,7,Smart Ring 227,Wearables,Smart Ring,59.09,Moderate,17.5
P0152,delivery,7,Wireless Earbuds 152,Audio,Wireless Earbuds,58.95,Moderate,17.5
P0233,comfort,7,Air Purifier 233,Home Appliances,Air Purifier,58.79,Moderate,17.5
P0302,comfort,7,Bluetooth Speaker 302,Audio,Bluetooth Speaker,58.13,Moderate,17.5
P0411,price,7,Smart Fan 411,Home Appliances,Smart Fan,58.11,Moderate,17.5
P0221,delivery,7,Tablet 221,Mobile,Tablet,58.08,Moderate,17.5
P0221,price,7,Tablet 221,Mobile,Tablet,58.08,Moderate,17.5
P0221,software,7,Tablet 221,Mobile,Tablet,58.08,Moderate,17.5
P0276,price,7,Fitness Watch 276,Watches,Fitness Watch,57.88,Moderate,17.5
P0478,delivery,7,Smart Fan 478,Home Appliances,Smart Fan,57.74,Moderate,17.5
P0478,software,7,Smart Fan 478,Home Appliances,Smart Fan,57.74,Moderate,17.5
P0346,delivery,7,Smart Ring 346,Wearables,Smart Ring,57.55,Moderate,17.5
P0133,price,7,Wireless Earbuds 133,Audio,Wireless Earbuds,57.5,Moderate,17.5
P0493,software,7,Air Purifier 493,Home Appliances,Air Purifier,57.45,Moderate,17.5
P0323,comfort,7,Smart Watch 323,Watches,Smart Watch,56.94,Moderate,17.5
P0323,software,7,Smart Watch 323,Watches,Smart Watch,56.94,Moderate,17.5
P0174,price,7,Tablet 174,Mobile,Tablet,56.89,Moderate,17.5
P0147,price,7,Fitness Band 147,Wearables,Fitness Band,56.82,Moderate,17.5
P0245,comfort,7,Smart Ring 245,Wearables,Smart Ring,56.8,Moderate,17.5
P0166,price,7,Smart Ring 166,Wearables,Smart Ring,56.03,Moderate,17.5
P0287,software,7,Analog Watch 287,Watches,Analog Watch,56.02,Moderate,17.5
P0442,comfort,7,Smartphone 442,Mobile,Smartphone,55.81,Moderate,17.5
P0049,delivery,7,Smart Fan 49,Home Appliances,Smart Fan,55.75,Moderate,17.5
P0109,price,7,Smart Fan 109,Home Appliances,Smart Fan,54.68,Moderate,17.5
P0109,software,7,Smart Fan 109,Home Appliances,Smart Fan,54.68,Moderate,17.5
P0095,software,7,Analog Watch 95,Watches,Analog Watch,54.25,Moderate,17.5
P0418,comfort,7,Smart Fan 418,Home Appliances,Smart Fan,53.57,Moderate,17.5
P0424,comfort,7,Smart Ring 424,Wearables,Smart Ring,53.26,Moderate,17.5
P0391,delivery,7,Smart Light 391,Home Appliances,Smart Light,53.23,Moderate,17.5
P0116,comfort,7,Smart Fan 116,Home Appliances,Smart Fan,53.12,Moderate,17.5
P0223,price,7,Smartphone 223,Mobile,Smartphone,53.09,Moderate,17.5
P0044,comfort,7,Fitness Band 44,Wearables,Fitness Band,52.63,Moderate,17.5
P0437,software,7,Tablet 437,Mobile,Tablet,51.82,Moderate,17.5
P0425,comfort,7,Fitness Watch 425,Watches,Fitness Watch,51.64,Moderate,17.5
P0425,price,7,Fitness Watch 425,Watches,Fitness Watch,51.64,Moderate,17.5
P0278,delivery,7,Tablet 278,Mobile,Tablet,51.56,Moderate,17.5
P0476,performance,7,Wireless Earbuds 476,Audio,Wireless Earbuds,50.98,Moderate,17.5
P0476,price,7,Wireless Earbuds 476,Audio,Wireless Earbuds,50.98,Moderate,17.5
P0467,price,7,Air Purifier 467,Home Appliances,Air Purifier,49.59,Moderate,17.5
P0320,software,7,Smart Ring 320,Wearables,Smart Ring,49.19,Low Demand + High Problem,17.5
P0114,software,7,Smart Light 114,Home Appliances,Smart Light,49.0,Low Demand + High Problem,17.5
P0357,price,7,Tablet 357,Mobile,Tablet,49.0,Moderate,17.5
P0215,delivery,7,Smart Light 215,Home Appliances,Smart Light,48.63,Moderate,17.5
P0327,comfort,7,Smart Fan 327,Home Appliances,Smart Fan,48.56,Moderate,17.5
P0091,software,7,Tablet 91,Mobile,Tablet,48.54,Low Demand + High Problem,17.5
P0168,comfort,7,Smart Ring 168,Wearables,Smart Ring,48.47,Low Demand + High Problem,17.5
P0168,software,7,Smart Ring 168,Wearables,Smart Ring,48.47,Low Demand + High Problem,17.5
P0030,comfort,7,Tablet 30,Mobile,Tablet,47.76,Moderate,17.5
P0176,delivery,7,Smart Light 176,Home Appliances,Smart Light,47.62,Low Demand + High Problem,17.5
P0164,delivery,7,Smart Fan 164,Home Appliances,Smart Fan,46.5,Low Demand + High Problem,17.5
P0164,price,7,Smart Fan 164,Home Appliances,Smart Fan,46.5,Low Demand + High Problem,17.5
P0379,comfort,7,Bluetooth Speaker 379,Audio,Bluetooth Speaker,46.26,Low Demand + High Problem,17.5
P0401,delivery,7,Headphones 401,Audio,Headphones,46.12,Low Demand + High Problem,17.5
P0071,price,7,Smart Watch 71,Watches,Smart Watch,45.6,Moderate,17.5
P0136,price,7,Tablet 136,Mobile,Tablet,45.22,Low Demand + High Problem,17.5
P0335,price,7,Headphones 335,Audio,Headphones,44.81,Low Demand + High Problem,17.5
P0496,delivery,7,Fitness Band 496,Wearables,Fitness Band,44.73,Low Demand + High Problem,17.5
P0333,software,7,Smart Light 333,Home Appliances,Smart Light,44.55,Low Demand + High Problem,17.5
P0241,comfort,7,Wireless Earbuds 241,Audio,Wireless Earbuds,43.72,Low Demand + High Problem,17.5
P0241,price,7,Wireless Earbuds 241,Audio,Wireless Earbuds,43.72,Low Demand + High Problem,17.5
P0457,software,7,Air Purifier 457,Home Appliances,Air Purifier,43.58,Low Demand + High Problem,17.5
P0107,comfort,7,Analog Watch 107,Watches,Analog Watch,43.39,Low Demand + High Problem,17.5
P0343,software,7,Tablet 343,Mobile,Tablet,43.06,Low Demand + High Problem,17.5
P0048,comfort,7,Smart Watch 48,Watches,Smart Watch,42.55,Low Demand + High Problem,17.5
P0414,price,7,Wireless Earbuds 414,Audio,Wireless Earbuds,42.47,Low Demand + High Problem,17.5
P0259,software,7,Smart Fan 259,Home Appliances,Smart Fan,42.44,Moderate,17.5
P0314,delivery,7,Smart Light 314,Home Appliances,Smart Light,42.37,Low Demand + High Problem,17.5
P0231,comfort,7,Smartphone 231,Mobile,Smartphone,41.99,Moderate,17.5
P0130,comfort,7,Fitness Band 130,Wearables,Fitness Band,41.83,Moderate,17.5
P0274,price,7,Smart Watch 274,Watches,Smart Watch,41.62,Low Demand + High Problem,17.5
P0490,performance,7,Smart Light 490,Home Appliances,Smart Light,41.09,Moderate,17.5
P0490,price,7,Smart Light 490,Home Appliances,Smart Light,41.09,Moderate,17.5
P0003,performance,7,Smart Light 3,Home Appliances,Smart Light,40.9,Low Demand + High Problem,17.5
P0003,price,7,Smart Light 3,Home Appliances,Smart Light,40.9,Low Demand + High Problem,17.5
P0260,price,7,Headphones 260,Audio,Headphones,40.65,Low Demand + High Problem,17.5
P0260,software,7,Headphones 260,Audio,Headphones,40.65,Low Demand + High Problem,17.5
P0034,comfort,7,Bluetooth Speaker 34,Audio,Bluetooth Speaker,40.56,Moderate,17.5
P0034,delivery,7,Bluetooth Speaker 34,Audio,Bluetooth Speaker,40.56,Moderate,17.5
P0461,comfort,7,Headphones 461,Audio,Headphones,40.5,Low Demand + High Problem,17.5
P0461,price,7,Headphones 461,Audio,Headphones,40.5,Low Demand + High Problem,17.5
P0101,software,7,Bluetooth Speaker 101,Audio,Bluetooth Speaker,40.33,Low Demand + High Problem,17.5
P0444,software,7,Fitness Band 444,Wearables,Fitness Band,40.24,Moderate,17.5
P0090,comfort,7,Smartphone 90,Mobile,Smartphone,40.21,Low Demand + High Problem,17.5
P0416,software,7,Smart Ring 416,Wearables,Smart Ring,39.68,Moderate,17.5
P0151,price,7,Smart Ring 151,Wearables,Smart Ring,39.55,Moderate,17.5
P0251,software,7,Fitness Band 251,Wearables,Fitness Band,39.32,Moderate,17.5
P0385,performance,7,Tablet 385,Mobile,Tablet,39.25,Low Demand + High Problem,17.5
P0387,delivery,7,Fitness Band 387,Wearables,Fitness Band,39.05,Low Demand + High Problem,17.5
P0167,delivery,7,Fitness Watch 167,Watches,Fitness Watch,38.98,Moderate,17.5
P0475,software,7,Fitness Watch 475,Watches,Fitness Watch,38.81,Moderate,17.5
P0126,comfort,7,Tablet 126,Mobile,Tablet,37.28,Low Demand + High Problem,17.5
P0084,delivery,7,Fitness Band 84,Wearables,Fitness Band,37.11,Low Demand + High Problem,17.5
P0210,comfort,7,Tablet 210,Mobile,Tablet,37.01,Low Demand + High Problem,17.5
P0322,comfort,7,Smart Watch 322,Watches,Smart Watch,36.05,Low Demand + High Problem,17.5
P0023,price,7,Air Purifier 23,Home Appliances,Air Purifier,35.59,Low Demand + High Problem,17.5
P0299,comfort,7,Smart Ring 299,Wearables,Smart Ring,35.47,Moderate,17.5
P0436,software,7,Wireless Earbuds 436,Audio,Wireless Earbuds,35.27,Low Demand + High Problem,17.5
P0355,software,7,Analog Watch 355,Watches,Analog Watch,35.17,Moderate,17.5
P0129,comfort,7,Air Purifier 129,Home Appliances,Air Purifier,35.02,Moderate,17.5
P0129,price,7,Air Purifier 129,Home Appliances,Air Purifier,35.02,Moderate,17.5
P0096,software,7,Smart Watch 96,Watches,Smart Watch,34.5,Moderate,17.5
P0159,comfort,7,Analog Watch 159,Watches,Analog Watch,34.37,Moderate,17.5
P0159,price,7,Analog Watch 159,Watches,Analog Watch,34.37,Moderate,17.5
P0031,comfort,7,Fitness Band 31,Wearables,Fitness Band,34.34,Moderate,17.5
P0482,comfort,7,Smartphone 482,Mobile,Smartphone,33.44,Moderate,17.5
P0445,comfort,7,Bluetooth Speaker 445,Audio,Bluetooth Speaker,33.29,Moderate,17.5
P0301,software,7,Bluetooth Speaker 301,Audio,Bluetooth Speaker,32.9,Low Demand + High Problem,17.5
P0178,delivery,7,Fitness Watch 178,Watches,Fitness Watch,32.69,Moderate,17.5
P0449,comfort,7,Bluetooth Speaker 449,Audio,Bluetooth Speaker,32.35,Moderate,17.5
P0449,price,7,Bluetooth Speaker 449,Audio,Bluetooth Speaker,32.35,Moderate,17.5
P0068,delivery,7,Headphones 68,Audio,Headphones,32.07,Low Demand + High Problem,17.5
P0392,delivery,7,Wireless Earbuds 392,Audio,Wireless Earbuds,31.69,Low Demand + High Problem,17.5
P0366,comfort,7,Air Purifier 366,Home Appliances,Air Purifier,31.61,Moderate,17.5
P0295,comfort,7,Smart Ring 295,Wearables,Smart Ring,31.13,Low Demand + High Problem,17.5
P0386,comfort,7,Smart Fan 386,Home Appliances,Smart Fan,27.09,Moderate,17.5
P0273,comfort,6,Smart Ring 273,Wearables,Smart Ring,76.86,High Demand + High Problem,15.0
P0047,software,6,Smart Fan 47,Home Appliances,Smart Fan,76.37,High Demand + High Problem,15.0
P0165,delivery,6,Bluetooth Speaker 165,Audio,Bluetooth Speaker,75.94,High Demand + High Problem,15.0
P0492,price,6,Smart Ring 492,Wearables,Smart Ring,74.93,High Demand + High Problem,15.0
P0237,price,6,Tablet 237,Mobile,Tablet,74.81,High Demand + High Problem,15.0
P0055,price,6,Smart Watch 55,Watches,Smart Watch,74.59,High Demand + High Problem,15.0
P0105,software,6,Fitness Watch 105,Watches,Fitness Watch,74.12,High Demand + High Problem,15.0
P0413,delivery,6,Smart Watch 413,Watches,Smart Watch,73.99,Moderate,15.0
P0291,delivery,6,Wireless Earbuds 291,Audio,Wireless Earbuds,73.57,High Demand + High Problem,15.0
P0374,delivery,6,Headphones 374,Audio,Headphones,73.48,High Demand + High Problem,15.0
P0069,comfort,6,Headphones 69,Audio,Headphones,72.94,High Demand + High Problem,15.0
P0225,delivery,6,Smart Fan 225,Home Appliances,Smart Fan,72.85,High Demand + High Problem,15.0
P0375,software,6,Headphones 375,Audio,Headphones,72.77,High Demand + High Problem,15.0
P0001,delivery,6,Smart Watch 1,Watches,Smart Watch,72.08,Moderate,15.0
P0269,delivery,6,Smartphone 269,Mobile,Smartphone,71.85,High Demand + High Problem,15.0
P0124,software,6,Smart Ring 124,Wearables,Smart Ring,71.44,High Demand + High Problem,15.0
P0431,delivery,6,Bluetooth Speaker 431,Audio,Bluetooth Speaker,71.32,Moderate,15.0
P0431,performance,6,Bluetooth Speaker 431,Audio,Bluetooth Speaker,71.32,Moderate,15.0
P0113,comfort,6,Smart Watch 113,Watches,Smart Watch,71.1,High Demand + High Problem,15.0
P0149,delivery,6,Fitness Watch 149,Watches,Fitness Watch,70.89,High Demand + High Problem,15.0
P0196,delivery,6,Smart Ring 196,Wearables,Smart Ring,70.43,Moderate,15.0
P0281,software,6,Smart Ring 281,Wearables,Smart Ring,70.25,High Demand + High Problem,15.0
P0007,comfort,6,Tablet 7,Mobile,Tablet,69.88,Moderate,15.0
P0007,delivery,6,Tablet 7,Mobile,Tablet,69.88,Moderate,15.0
P0216,delivery,6,Headphones 216,Audio,Headphones,69.4,Moderate,15.0
P0216,performance,6,Headphones 216,Audio,Headphones,69.4,Moderate,15.0
P0479,delivery,6,Fitness Watch 479,Watches,Fitness Watch,69.04,High Demand + High Problem,15.0
P0383,price,6,Smart Ring 383,Wearables,Smart Ring,68.97,High Demand + High Problem,15.0
P0344,software,6,Smartphone 344,Mobile,Smartphone,68.77,High Demand + High Problem,15.0
P0405,software,6,Air Purifier 405,Home Appliances,Air Purifier,68.21,High Demand + High Problem,15.0
P0311,comfort,6,Smart Light 311,Home Appliances,Smart Light,68.11,Moderate,15.0
P0311,software,6,Smart Light 311,Home Appliances,Smart Light,68.11,Moderate,15.0
P0248,delivery,6,Headphones 248,Audio,Headphones,67.87,Moderate,15.0
P0248,software,6,Headphones 248,Audio,Headphones,67.87,Moderate,15.0
P0288,price,6,Smart Ring 288,Wearables,Smart Ring,67.62,High Demand + High Problem,15.0
P0156,comfort,6,Wireless Earbuds 156,Audio,Wireless Earbuds,66.39,High Demand + High Problem,15.0
P0376,price,6,Smart Fan 376,Home Appliances,Smart Fan,66.23,Moderate,15.0
P0127,software,6,Smartphone 127,Mobile,Smartphone,65.78,High Demand + High Problem,15.0
P0222,comfort,6,Air Purifier 222,Home Appliances,Air Purifier,65.63,High Demand + High Problem,15.0
P0186,software,6,Smart Ring 186,Wearables,Smart Ring,65.58,High Demand + High Problem,15.0
P0209,price,6,Wireless Earbuds 209,Audio,Wireless Earbuds,65.11,Moderate,15.0
P0026,delivery,6,Headphones 26,Audio,Headphones,64.01,High Demand + High Problem,15.0
P0191,software,6,Headphones 191,Audio,Headphones,63.82,Moderate,15.0
P0268,comfort,6,Fitness Band 268,Wearables,Fitness Band,63.34,Moderate,15.0
P0463,delivery,6,Air Purifier 463,Home Appliances,Air Purifier,62.98,Moderate,15.0
P0454,performance,6,Smart Fan 454,Home Appliances,Smart Fan,62.76,Moderate,15.0
P0232,comfort,6,Smart Ring 232,Wearables,Smart Ring,62.71,Moderate,15.0
P0460,price,6,Headphones 460,Audio,Headphones,61.7,Moderate,15.0
P0486,comfort,6,Tablet 486,Mobile,Tablet,60.85,Moderate,15.0
P0486,price,6,Tablet 486,Mobile,Tablet,60.85,Moderate,15.0
P0285,comfort,6,Smart Light 285,Home Appliances,Smart Light,60.79,Moderate,15.0
P0171,delivery,6,Smart Watch 171,Watches,Smart Watch,60.45,Moderate,15.0
P0171,price,6,Smart Watch 171,Watches,Smart Watch,60.45,Moderate,15.0
P0415,comfort,6,Fitness Band 415,Wearables,Fitness Band,60.25,Moderate,15.0
P0433,comfort,6,Smart Fan 433,Home Appliances,Smart Fan,60.2,Moderate,15.0
P0433,software,6,Smart Fan 433,Home Appliances,Smart Fan,60.2,Moderate,15.0
P0050,comfort,6,Analog Watch 50,Watches,Analog Watch,60.12,Moderate,15.0
P0088,software,6,Air Purifier 88,Home Appliances,Air Purifier,59.64,Moderate,15.0
P0354,software,6,Smartphone 354,Mobile,Smartphone,59.41,Moderate,15.0
P0427,comfort,6,Analog Watch 427,Watches,Analog Watch,59.06,Moderate,15.0
P0427,software,6,Analog Watch 427,Watches,Analog Watch,59.06,Moderate,15.0
P0328,software,6,Smartphone 328,Mobile,Smartphone,58.98,Moderate,15.0
P0017,comfort,6,Bluetooth Speaker 17,Audio,Bluetooth Speaker,58.19,Moderate,15.0
P0102,price,6,Smart Light 102,Home Appliances,Smart Light,57.37,Moderate,15.0
P0102,software,6,Smart Light 102,Home Appliances,Smart Light,57.37,Moderate,15.0
P0323,delivery,6,Smart Watch 323,Watches,Smart Watch,56.94,Moderate,15.0
P0147,comfort,6,Fitness Band 147,Wearables,Fitness Band,56.82,Moderate,15.0
P0267,price,6,Smartphone 267,Mobile,Smartphone,56.54,Moderate,15.0
P0104,software,6,Smartphone 104,Mobile,Smartphone,56.5,Moderate,15.0
P0481,comfort,6,Bluetooth Speaker 481,Audio,Bluetooth Speaker,56.46,Moderate,15.0
P0166,delivery,6,Smart Ring 166,Wearables,Smart Ring,56.03,Moderate,15.0
P0458,price,6,Headphones 458,Audio,Headphones,55.69,Moderate,15.0
P0456,software,6,Bluetooth Speaker 456,Audio,Bluetooth Speaker,55.64,Moderate,15.0
P0173,price,6,Smartphone 173,Mobile,Smartphone,55.5,Moderate,15.0
P0317,price,6,Smart Light 317,Home Appliances,Smart Light,54.92,Moderate,15.0
