product_id,product_name,category,complaint_category,complaint_count,problem_percentage
P0091,Tablet 91,Mobile,software,7,6.60377358490566
P0136,Tablet 136,Mobile,price,7,6.481481481481481
P0168,Smart Ring 168,Wearables,comfort,7,7.291666666666667
P0473,Analog Watch 473,Watches,software,7,6.796116504854369
P0260,Headphones 260,Audio,software,7,7.000000000000001
P0437,Tablet 437,Mobile,software,7,6.60377358490566
P0099,Bluetooth Speaker 99,Audio,delivery,7,6.481481481481481
P0436,Wireless Earbuds 436,Audio,software,7,6.796116504854369
P0126,Tablet 126,Mobile,comfort,7,6.796116504854369
P0241,Wireless Earbuds 241,Audio,comfort,7,7.446808510638298
P0283,Headphones 283,Audio,software,7,6.862745098039216
P0193,Fitness Band 193,Wearables,comfort,7,10.0
P0192,Bluetooth Speaker 192,Audio,comfort,7,6.1946902654867255
P0404,Bluetooth Speaker 404,Audio,delivery,7,8.974358974358974
P0049,Smart Fan 49,Home Appliances,delivery,7,6.730769230769231
P0215,Smart Light 215,Home Appliances,delivery,7,7.216494845360824
P0333,Smart Light 333,Home Appliances,software,7,6.140350877192982
P0260,Headphones 260,Audio,price,7,7.000000000000001
P0259,Smart Fan 259,Home Appliances,software,7,7.777777777777778
P0387,Fitness Band 387,Wearables,delivery,7,6.862745098039216
P0386,Smart Fan 386,Home Appliances,comfort,7,9.45945945945946
P0055,Smart Watch 55,Watches,delivery,7,6.5420560747663545
P0095,Analog Watch 95,Watches,software,7,6.796116504854369
P0030,Tablet 30,Mobile,comfort,7,7.526881720430108
P0424,Smart Ring 424,Wearables,comfort,7,7.142857142857142
P0295,Smart Ring 295,Wearables,comfort,7,7.368421052631578
P0372,Smart Watch 372,Watches,software,7,6.25
P0151,Smart Ring 151,Wearables,price,7,7.954545454545454
P0258,Smart Watch 258,Watches,comfort,7,7.526881720430108
P0471,Bluetooth Speaker 471,Audio,comfort,7,7.368421052631578
P0170,Tablet 170,Mobile,performance,7,8.235294117647058
P0168,Smart Ring 168,Wearables,software,7,7.291666666666667
P0467,Air Purifier 467,Home Appliances,price,7,9.333333333333334
P0466,Smart Fan 466,Home Appliances,software,7,7.07070707070707
P0335,Headphones 335,Audio,price,7,7.216494845360824
P0217,Fitness Watch 217,Watches,price,7,6.862745098039216
P0270,Smart Watch 270,Watches,price,7,7.291666666666667
P0210,Tablet 210,Mobile,comfort,7,7.000000000000001
P0209,Wireless Earbuds 209,Audio,software,7,8.333333333333332
P0129,Air Purifier 129,Home Appliances,comfort,7,7.6923076923076925
P0278,Tablet 278,Mobile,delivery,7,7.6923076923076925
P0376,Smart Fan 376,Home Appliances,comfort,7,7.954545454545454
P0314,Smart Light 314,Home Appliances,delivery,7,6.730769230769231
P0236,Fitness Band 236,Wearables,software,7,8.235294117647058
P0385,Tablet 385,Mobile,performance,7,7.291666666666667
P0101,Bluetooth Speaker 101,Audio,software,7,7.526881720430108
P0212,Smartphone 212,Mobile,delivery,7,7.865168539325842
P0077,Fitness Watch 77,Watches,comfort,7,7.368421052631578
P0116,Smart Fan 116,Home Appliances,comfort,7,8.13953488372093
P0124,Smart Ring 124,Wearables,delivery,7,6.862745098039216
P0245,Smart Ring 245,Wearables,comfort,7,8.75
P0445,Bluetooth Speaker 445,Audio,comfort,7,7.6923076923076925
P0358,Bluetooth Speaker 358,Audio,comfort,7,7.6923076923076925
P0357,Tablet 357,Mobile,price,7,9.333333333333334
P0355,Analog Watch 355,Watches,software,7,7.6923076923076925
P0028,Fitness Band 28,Wearables,comfort,7,6.60377358490566
P0444,Fitness Band 444,Wearables,software,7,7.954545454545454
P0442,Smartphone 442,Mobile,comfort,7,7.07070707070707
P0031,Fitness Band 31,Wearables,comfort,7,8.13953488372093
P0461,Headphones 461,Audio,price,7,7.446808510638298
P0461,Headphones 461,Audio,comfort,7,7.446808510638298
P0460,Headphones 460,Audio,software,7,8.333333333333332
P0130,Fitness Band 130,Wearables,comfort,7,8.536585365853659
P0129,Air Purifier 129,Home Appliances,price,7,7.6923076923076925
P0094,Smart Ring 94,Wearables,price,7,6.0344827586206895
P0344,Smartphone 344,Mobile,delivery,7,6.862745098039216
P0343,Tablet 343,Mobile,software,7,6.140350877192982
P0152,Wireless Earbuds 152,Audio,delivery,7,7.608695652173914
P0068,Headphones 68,Audio,delivery,7,7.000000000000001
P0354,Smartphone 354,Mobile,comfort,7,7.07070707070707
P0353,Analog Watch 353,Watches,performance,7,7.954545454545454
P0353,Analog Watch 353,Watches,comfort,7,7.954545454545454
P0114,Smart Light 114,Home Appliances,software,7,6.481481481481481
P0266,Headphones 266,Audio,price,7,5.691056910569105
P0156,Wireless Earbuds 156,Audio,price,7,7.446808510638298
P0155,Tablet 155,Mobile,software,7,6.306306306306306
P0174,Tablet 174,Mobile,price,7,7.368421052631578
P0346,Smart Ring 346,Wearables,delivery,7,7.446808510638298
P0075,Fitness Watch 75,Watches,delivery,7,6.666666666666667
P0223,Smartphone 223,Mobile,price,7,7.446808510638298
P0312,Smart Watch 312,Watches,software,7,6.796116504854369
P0457,Air Purifier 457,Home Appliances,software,7,6.862745098039216
P0241,Wireless Earbuds 241,Audio,price,7,7.446808510638298
P0449,Bluetooth Speaker 449,Audio,comfort,7,8.13953488372093
P0059,Air Purifier 59,Home Appliances,price,7,6.481481481481481
P0299,Smart Ring 299,Wearables,comfort,7,7.777777777777778
P0023,Air Purifier 23,Home Appliances,price,7,6.60377358490566
P0263,Smart Light 263,Home Appliances,software,7,7.368421052631578
P0263,Smart Light 263,Home Appliances,delivery,7,7.368421052631578
P0379,Bluetooth Speaker 379,Audio,comfort,7,7.216494845360824
P0057,Headphones 57,Audio,software,7,7.216494845360824
P0057,Headphones 57,Audio,comfort,7,7.216494845360824
P0411,Smart Fan 411,Home Appliances,price,7,7.07070707070707
P0044,Fitness Band 44,Wearables,comfort,7,6.5420560747663545
P0043,Tablet 43,Mobile,comfort,7,6.481481481481481
P0096,Smart Watch 96,Watches,software,7,7.6923076923076925
P0107,Analog Watch 107,Watches,comfort,7,6.086956521739131
P0414,Wireless Earbuds 414,Audio,price,7,6.9306930693069315
P0413,Smart Watch 413,Watches,price,7,7.6923076923076925
P0199,Smart Ring 199,Wearables,delivery,7,7.216494845360824
P0227,Smart Ring 227,Wearables,comfort,7,7.000000000000001
P0451,Bluetooth Speaker 451,Audio,price,7,6.25
P0450,Fitness Band 450,Wearables,delivery,7,7.954545454545454
P0449,Bluetooth Speaker 449,Audio,price,7,8.13953488372093
P0202,Fitness Watch 202,Watches,software,7,7.07070707070707
P0418,Smart Fan 418,Home Appliances,comfort,7,8.333333333333332
P0416,Smart Ring 416,Wearables,software,7,7.777777777777778
P0265,Smart Fan 265,Home Appliances,comfort,7,7.368421052631578
P0264,Tablet 264,Mobile,software,7,9.210526315789473
P0211,Air Purifier 211,Home Appliances,delivery,7,6.422018348623854
P0211,Air Purifier 211,Home Appliances,comfort,7,6.422018348623854
P0178,Fitness Watch 178,Watches,delivery,7,9.45945945945946
P0177,Wireless Earbuds 177,Audio,comfort,7,7.216494845360824
P0176,Smart Light 176,Home Appliances,delivery,7,6.862745098039216
P0071,Smart Watch 71,Watches,price,7,8.045977011494253
P0133,Wireless Earbuds 133,Audio,price,7,6.666666666666667
P0287,Analog Watch 287,Watches,software,7,7.142857142857142
P0392,Wireless Earbuds 392,Audio,delivery,7,7.216494845360824
P0391,Smart Light 391,Home Appliances,delivery,7,6.796116504854369
P0121,Fitness Band 121,Wearables,comfort,7,6.862745098039216
P0221,Tablet 221,Mobile,software,7,7.608695652173914
P0221,Tablet 221,Mobile,price,7,7.608695652173914
P0221,Tablet 221,Mobile,delivery,7,7.608695652173914
P0323,Smart Watch 323,Watches,software,7,7.216494845360824
P0493,Air Purifier 493,Home Appliances,software,7,7.777777777777778
P0159,Analog Watch 159,Watches,price,7,8.860759493670885
P0496,Fitness Band 496,Wearables,delivery,7,6.306306306306306
P0490,Smart Light 490,Home Appliances,price,7,7.608695652173914
P0322,Smart Watch 322,Watches,comfort,7,6.60377358490566
P0250,Fitness Band 250,Wearables,price,7,6.5420560747663545
P0087,Tablet 87,Mobile,comfort,6,5.217391304347826
P0001,Smart Watch 1,Watches,delivery,6,6.593406593406594
P0248,Headphones 248,Audio,software,6,6.741573033707865
P0113,Smart Watch 113,Watches,comfort,6,6.185567010309279
P0430,Smart Light 430,Home Appliances,price,6,6.896551724137931
P0348,Analog Watch 348,Watches,comfort,6,5.217391304347826
P0368,Headphones 368,Audio,price,6,6.896551724137931
P0368,Headphones 368,Audio,delivery,6,6.896551724137931
P0300,Smart Watch 300,Watches,software,6,6.185567010309279
P0500,Wireless Earbuds 500,Audio,software,6,6.521739130434782
P0427,Analog Watch 427,Watches,software,6,7.5
P0248,Headphones 248,Audio,delivery,6,6.741573033707865
P0376,Smart Fan 376,Home Appliances,price,6,6.8181818181818175
P0243,Bluetooth Speaker 243,Audio,delivery,6,6.896551724137931
P0281,Smart Ring 281,Wearables,software,6,6.382978723404255
P0410,Analog Watch 410,Watches,comfort,6,6.741573033707865
P0307,Smartphone 307,Mobile,delivery,6,5.825242718446602
P0413,Smart Watch 413,Watches,delivery,6,6.593406593406594
P0070,Smart Watch 70,Watches,software,6,5.714285714285714
P0072,Smart Light 72,Home Appliances,delivery,6,5.9405940594059405
P0026,Headphones 26,Audio,delivery,6,5.769230769230769
P0232,Smart Ring 232,Wearables,comfort,6,7.894736842105263
P0311,Smart Light 311,Home Appliances,comfort,6,6.666666666666667
P0443,Wireless Earbuds 443,Audio,delivery,6,7.5
P0458,Headphones 458,Audio,price,6,6.896551724137931
P0344,Smartphone 344,Mobile,software,6,5.88235294117647
P0021,Wireless Earbuds 21,Audio,comfort,6,6.382978723404255
P0069,Headphones 69,Audio,comfort,6,6.0606060606060606
P0454,Smart Fan 454,Home Appliances,performance,6,8.0
P0278,Tablet 278,Mobile,software,6,6.593406593406594
P0107,Analog Watch 107,Watches,delivery,6,5.217391304347826
P0267,Smartphone 267,Mobile,price,6,6.451612903225806
P0375,Headphones 375,Audio,software,6,6.315789473684211
P0268,Fitness Band 268,Wearables,comfort,6,6.666666666666667
P0457,Air Purifier 457,Home Appliances,comfort,6,5.88235294117647
P0311,Smart Light 311,Home Appliances,software,6,6.666666666666667
P0415,Fitness Band 415,Wearables,comfort,6,6.185567010309279
P0147,Fitness Band 147,Wearables,comfort,6,5.769230769230769
P0484,Bluetooth Speaker 484,Audio,price,6,6.185567010309279
P0456,Bluetooth Speaker 456,Audio,software,6,6.741573033707865
P0379,Bluetooth Speaker 379,Audio,price,6,6.185567010309279
P0418,Smart Fan 418,Home Appliances,price,6,7.142857142857142
P0374,Headphones 374,Audio,delivery,6,5.607476635514018
P0213,Wireless Earbuds 213,Audio,comfort,6,5.607476635514018
P0354,Smartphone 354,Mobile,software,6,6.0606060606060606
P0480,Headphones 480,Audio,price,6,6.382978723404255
P0481,Bluetooth Speaker 481,Audio,comfort,6,5.263157894736842
P0165,Bluetooth Speaker 165,Audio,delivery,6,5.660377358490567
P0164,Smart Fan 164,Home Appliances,software,6,5.88235294117647
P0166,Smart Ring 166,Wearables,delivery,6,6.593406593406594
P0088,Air Purifier 88,Home Appliances,software,6,6.382978723404255
P0395,Analog Watch 395,Watches,software,6,6.0
P0195,Fitness Band 195,Wearables,delivery,6,6.315789473684211
P0355,Analog Watch 355,Watches,delivery,6,6.593406593406594
P0156,Wireless Earbuds 156,Audio,comfort,6,6.382978723404255
P0189,Smartphone 189,Mobile,comfort,6,7.792207792207792
P0186,Smart Ring 186,Wearables,software,6,6.315789473684211
P0460,Headphones 460,Audio,price,6,7.142857142857142
P0351,Tablet 351,Mobile,price,6,6.382978723404255
P0269,Smartphone 269,Mobile,delivery,6,5.5045871559633035
P0259,Smart Fan 259,Home Appliances,comfort,6,6.666666666666667
P0285,Smart Light 285,Home Appliances,comfort,6,5.9405940594059405
P0106,Bluetooth Speaker 106,Audio,comfort,6,5.263157894736842
P0105,Fitness Watch 105,Watches,software,6,5.607476635514018
P0055,Smart Watch 55,Watches,price,6,5.607476635514018
P0081,Headphones 81,Audio,delivery,6,7.0588235294117645
P0383,Smart Ring 383,Wearables,price,6,5.9405940594059405
P0427,Analog Watch 427,Watches,comfort,6,7.5
P0424,Smart Ring 424,Wearables,delivery,6,6.122448979591836
P0129,Air Purifier 129,Home Appliances,delivery,6,6.593406593406594
P0237,Tablet 237,Mobile,price,6,6.122448979591836
P0313,Smart Watch 313,Watches,price,6,5.405405405405405
P0209,Wireless Earbuds 209,Audio,price,6,7.142857142857142
P0127,Smartphone 127,Mobile,software,6,5.825242718446602
P0479,Fitness Watch 479,Watches,delivery,6,5.128205128205128
P0382,Smart Watch 382,Watches,price,6,6.896551724137931
P0463,Air Purifier 463,Home Appliances,delivery,6,5.555555555555555
P0173,Smartphone 173,Mobile,price,6,6.382978723404255
P0171,Smart Watch 171,Watches,price,6,7.6923076923076925
P0225,Smart Fan 225,Home Appliances,delivery,6,5.660377358490567
P0405,Air Purifier 405,Home Appliances,software,6,6.315789473684211
P0406,Fitness Band 406,Wearables,comfort,6,5.769230769230769
P0406,Fitness Band 406,Wearables,delivery,6,5.769230769230769
P0131,Smartphone 131,Mobile,delivery,6,6.976744186046512
P0149,Fitness Watch 149,Watches,delivery,6,5.714285714285714
P0007,Tablet 7,Mobile,comfort,6,6.976744186046512
P0492,Smart Ring 492,Wearables,price,6,5.9405940594059405
P0007,Tablet 7,Mobile,delivery,6,6.976744186046512
P0219,Smart Ring 219,Wearables,price,6,5.3097345132743365
P0498,Tablet 498,Mobile,price,6,7.0588235294117645
P0288,Smart Ring 288,Wearables,price,6,5.9405940594059405
P0323,Smart Watch 323,Watches,delivery,6,6.185567010309279
P0050,Analog Watch 50,Watches,comfort,6,6.382978723404255
P0284,Wireless Earbuds 284,Audio,comfort,6,6.0606060606060606
P0151,Smart Ring 151,Wearables,delivery,6,6.8181818181818175
P0137,Analog Watch 137,Watches,performance,6,6.0606060606060606
P0002,Smart Watch 2,Watches,delivery,6,5.454545454545454
P0167,Fitness Watch 167,Watches,software,6,6.666666666666667
P0102,Smart Light 102,Home Appliances,software,6,6.0606060606060606
P0290,Fitness Band 290,Wearables,delivery,6,6.185567010309279
P0079,Smartphone 79,Mobile,software,6,5.660377358490567
P0433,Smart Fan 433,Home Appliances,comfort,6,6.315789473684211
P0431,Bluetooth Speaker 431,Audio,performance,6,7.142857142857142
P0366,Air Purifier 366,Home Appliances,delivery,6,6.593406593406594
P0065,Smart Ring 65,Wearables,comfort,6,6.0
P0364,Bluetooth Speaker 364,Audio,software,6,6.315789473684211
P0431,Bluetooth Speaker 431,Audio,delivery,6,7.142857142857142
P0222,Air Purifier 222,Home Appliances,comfort,6,5.5045871559633035
P0328,Smartphone 328,Mobile,software,6,5.263157894736842
P0082,Fitness Watch 82,Watches,delivery,6,6.25
P0191,Headphones 191,Audio,software,6,5.5045871559633035
P0169,Analog Watch 169,Watches,delivery,6,6.976744186046512
P0017,Bluetooth Speaker 17,Audio,comfort,6,5.5045871559633035
P0171,Smart Watch 171,Watches,delivery,6,7.6923076923076925
P0423,Air Purifier 423,Home Appliances,price,6,8.0
P0029,Smart Light 29,Home Appliances,comfort,6,5.769230769230769
P0291,Wireless Earbuds 291,Audio,delivery,6,5.454545454545454
P0097,Fitness Watch 97,Watches,price,6,5.263157894736842
P0104,Smartphone 104,Mobile,software,6,5.607476635514018
P0216,Headphones 216,Audio,performance,6,7.0588235294117645
P0216,Headphones 216,Audio,delivery,6,7.0588235294117645
P0317,Smart Light 317,Home Appliances,price,6,6.0
P0489,Headphones 489,Audio,delivery,6,7.228915662650602
P0486,Tablet 486,Mobile,price,6,7.142857142857142
P0124,Smart Ring 124,Wearables,software,6,5.88235294117647
P0231,Smartphone 231,Mobile,delivery,6,7.4074074074074066
P0196,Smart Ring 196,Wearables,delivery,6,6.741573033707865
P0486,Tablet 486,Mobile,comfort,6,7.142857142857142
P0197,Fitness Band 197,Wearables,software,6,6.315789473684211
P0102,Smart Light 102,Home Appliances,price,6,6.0606060606060606
P0437,Tablet 437,Mobile,delivery,6,5.660377358490567
P0273,Smart Ring 273,Wearables,comfort,6,5.3097345132743365
P0436,Wireless Earbuds 436,Audio,price,6,5.825242718446602
P0047,Smart Fan 47,Home Appliances,software,6,6.0606060606060606
P0433,Smart Fan 433,Home Appliances,software,6,6.315789473684211
P0434,Analog Watch 434,Watches,comfort,6,5.769230769230769
P0070,Smart Watch 70,Watches,delivery,5,4.761904761904762
P0040,Analog Watch 40,Watches,software,5,5.617977528089887
P0201,Fitness Band 201,Wearables,comfort,5,4.464285714285714
P0416,Smart Ring 416,Wearables,comfort,5,5.555555555555555
P0210,Tablet 210,Mobile,price,5,5.0
P0203,Smart Light 203,Home Appliances,price,5,5.555555555555555
P0111,Smartphone 111,Mobile,price,5,4.385964912280701
P0175,Fitness Band 175,Wearables,delivery,5,5.263157894736842
P0133,Wireless Earbuds 133,Audio,delivery,5,4.761904761904762
P0200,Bluetooth Speaker 200,Audio,price,5,4.310344827586207
P0448,Smart Fan 448,Home Appliances,price,5,5.1020408163265305
P0189,Smartphone 189,Mobile,delivery,5,6.493506493506493
P0398,Wireless Earbuds 398,Audio,comfort,5,5.05050505050505
P0381,Bluetooth Speaker 381,Audio,comfort,5,5.208333333333334
P0231,Smartphone 231,Mobile,price,5,6.172839506172839
P0357,Tablet 357,Mobile,delivery,5,6.666666666666667
P0358,Bluetooth Speaker 358,Audio,price,5,5.4945054945054945
P0445,Bluetooth Speaker 445,Audio,software,5,5.4945054945054945
P0174,Tablet 174,Mobile,software,5,5.263157894736842
P0377,Smart Ring 377,Wearables,price,5,6.329113924050633
P0377,Smart Ring 377,Wearables,software,5,6.329113924050633
P0326,Smart Watch 326,Watches,delivery,5,4.901960784313726
P0108,Wireless Earbuds 108,Audio,software,5,4.9504950495049505
P0454,Smart Fan 454,Home Appliances,delivery,5,6.666666666666667
P0415,Fitness Band 415,Wearables,software,5,5.154639175257731
P0153,Fitness Band 153,Wearables,comfort,5,5.747126436781609
P0294,Smart Ring 294,Wearables,software,5,5.319148936170213
P0052,Bluetooth Speaker 52,Audio,comfort,5,5.813953488372093
P0295,Smart Ring 295,Wearables,software,5,5.263157894736842
P0462,Smart Ring 462,Wearables,delivery,5,4.9504950495049505
P0172,Air Purifier 172,Home Appliances,delivery,5,5.208333333333334
P0185,Smart Ring 185,Wearables,price,5,4.464285714285714
P0078,Smart Ring 78,Wearables,comfort,5,5.0
P0342,Smartphone 342,Mobile,delivery,5,5.617977528089887
P0343,Tablet 343,Mobile,comfort,5,4.385964912280701
P0226,Bluetooth Speaker 226,Audio,delivery,5,4.761904761904762
P0172,Air Purifier 172,Home Appliances,performance,5,5.208333333333334
P0208,Fitness Watch 208,Watches,price,5,5.263157894736842
P0277,Smartphone 277,Mobile,delivery,5,5.376344086021505
P0359,Smart Light 359,Home Appliances,software,5,5.1020408163265305
P0258,Smart Watch 258,Watches,software,5,5.376344086021505
P0338,Wireless Earbuds 338,Audio,software,5,4.587155963302752
P0224,Air Purifier 224,Home Appliances,delivery,5,5.434782608695652
P0276,Fitness Watch 276,Watches,delivery,5,4.716981132075472
P0425,Fitness Watch 425,Watches,software,5,6.666666666666667
P0095,Analog Watch 95,Watches,delivery,5,4.854368932038835
P0217,Fitness Watch 217,Watches,comfort,5,4.901960784313726
